Sample	Interval	Chromosome	Start	End
4_epith	1.301	8	109.721.694	109.722.184
4_epith	1.302	8	111.393.731	111.394.360
4_epith	1.303	8	114.168.071	114.168.792
4_epith	1.304	8	114.320.360	114.320.863
4_epith	1.305	8	114.662.696	114.663.276
4_epith	1.306	8	120.968.651	120.969.132
4_epith	1.307	8	121.985.122	121.985.494
4_epith	1.308	8	122.178.692	122.179.114
4_epith	1.309	8	122.255.118	122.255.713
4_epith	1.310	8	122.255.973	122.256.365
4_epith	1.311	8	122.808.882	122.809.596
4_epith	1.312	8	124.087.022	124.087.351
4_epith	1.313	8	124.675.872	124.676.456
4_epith	1.314	8	126.169.087	126.169.658
4_epith	1.315	8	126.239.498	126.240.330
4_epith	1.316	8	126.253.262	126.254.573
4_epith	1.317	8	126.310.030	126.310.740
4_epith	1.318	8	127.777.412	127.777.972
4_epith	1.319	8	127.903.002	127.903.549
4_epith	1.320	8	128.520.272	128.520.983
4_epith	1.321	8	128.537.442	128.538.100
4_epith	1.322	8	129.260.181	129.260.970
4_epith	1.323	8	129.327.986	129.328.599
4_epith	1.324	8	129.331.229	129.331.861
4_epith	1.325	9	9.174.769	9.175.255
4_epith	1.326	9	9.188.064	9.188.776
4_epith	1.327	9	9.564.555	9.565.336
4_epith	1.328	9	14.558.948	14.559.307
4_epith	1.329	9	20.672.710	20.673.276
4_epith	1.330	9	21.572.940	21.573.465
4_epith	1.331	9	31.103.925	31.104.480
4_epith	1.332	9	31.656.703	31.657.280
4_epith	1.333	9	32.046.913	32.047.470
4_epith	1.334	9	32.959.529	32.960.111
4_epith	1.335	9	35.507.789	35.508.283
4_epith	1.336	9	41.574.575	41.575.235
4_epith	1.337	9	43.887.023	43.887.491
4_epith	1.338	9	44.153.820	44.154.401
4_epith	1.339	9	48.056.062	48.056.448
4_epith	1.340	9	48.531.486	48.532.187
4_epith	1.341	9	48.548.053	48.548.698
4_epith	1.342	9	48.552.862	48.553.709
4_epith	1.343	9	49.250.686	49.251.094
4_epith	1.344	9	50.316.253	50.316.987
4_epith	1.345	9	54.504.097	54.504.683
4_epith	1.346	9	55.107.368	55.107.990
4_epith	1.347	9	57.206.067	57.206.787
4_epith	1.348	9	59.542.491	59.543.047
4_epith	1.349	9	59.556.953	59.557.518
4_epith	1.350	9	59.564.191	59.564.780
4_epith	1.351	9	61.141.550	61.142.020
4_epith	1.352	9	61.286.756	61.287.240
4_epith	1.353	9	61.866.186	61.866.802
4_epith	1.354	9	66.513.902	66.514.374
4_epith	1.355	9	66.902.937	66.903.560
4_epith	1.356	9	69.898.045	69.898.779
4_epith	1.357	9	70.030.365	70.030.933
4_epith	1.358	9	77.868.999	77.869.705
4_epith	1.359	9	77.869.819	77.870.541
4_epith	1.360	9	80.114.928	80.115.578
4_epith	1.361	9	85.259.074	85.259.637
4_epith	1.362	9	85.969.779	85.970.257
4_epith	1.363	9	88.244.787	88.245.565
4_epith	1.364	9	100.362.042	100.362.625
4_epith	1.365	9	100.371.172	100.371.579
4_epith	1.366	9	101.596.640	101.597.259
4_epith	1.367	9	101.971.912	101.972.457
4_epith	1.368	9	102.848.751	102.849.245
4_epith	1.369	9	102.978.959	102.979.592
4_epith	1.370	9	103.860.844	103.861.616
4_epith	1.371	9	106.215.060	106.215.625
4_epith	1.372	9	106.314.539	106.314.935
4_epith	1.373	9	114.962.859	114.963.334
4_epith	1.374	9	117.091.423	117.092.239
4_epith	1.375	9	120.052.381	120.052.889
4_epith	1.376	9	121.059.461	121.059.861
4_epith	1.377	9	121.564.969	121.565.595
4_epith	1.378	9	121.727.937	121.728.385
4_epith	1.379	9	123.010.888	123.011.536
4_epith	1.380	9	123.016.921	123.017.505
4_epith	1.381	9	123.147.637	123.148.319
4_epith	1.382	9	123.186.948	123.187.656
4_epith	1.383	9	123.275.390	123.275.964
4_epith	1.384	X	4.658.597	4.659.265
4_epith	1.385	X	4.670.914	4.671.369
4_epith	1.386	X	17.104.073	17.104.578
4_epith	1.387	X	21.272.338	21.273.065
4_epith	1.388	X	32.099.076	32.100.028
4_epith	1.389	X	32.111.717	32.112.103
4_epith	1.390	X	34.065.207	34.065.725
4_epith	1.391	X	51.039.888	51.040.179
4_epith	1.392	X	54.421.108	54.421.468
4_epith	1.393	X	68.508.061	68.508.512
4_epith	1.394	X	73.843.809	73.844.779
4_epith	1.395	X	98.031.511	98.031.930
4_epith	1.396	X	99.178.759	99.179.416
4_epith	1.397	X	101.210.416	101.210.760
4_epith	1.398	X	109.484.231	109.484.932
4_epith	1.399	X	136.059.183	136.059.782
4_epith	1.400	X	136.067.434	136.067.819
4_epith	1.401	X	137.040.202	137.040.780
4_epith	1.402	X	137.072.124	137.072.619
4_epith	1.403	X	148.777.102	148.777.740
4_epith	1.404	X	149.447.324	149.447.801
4_epith	1.405	X	160.464.764	160.465.308
4_epith	1.406	X	163.226.972	163.227.475
4_epith	1.407	X	163.602.549	163.603.178
4_epith	1.408	X	166.371.145	166.371.700
4_epith	1.409	X	166.409.998	166.414.519
4_epith	1.410	X	166.414.712	166.418.602
4_epith	1.411	X	166.418.882	166.423.325
4_epith	1.412	X	166.430.025	166.434.399
4_epith	1.413	X	166.434.711	166.436.511
4_epith	1.414	X	166.436.890	166.437.902
